@relation 'AT: CensusIncome-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Add-Ntest-Clast-weka.filters.unsupervised.attribute.Remove-R15-weka.filters.unsupervised.attribute.Add-Ntest-C14-weka.filters.unsupervised.attribute.Remove-R2-3,5-9,13-14-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.Center_principal components'

@attribute '1    capital-gain-0.002capital-loss+0    age+0    hours-per-week+0    education-num' numeric
@attribute income {>50K,<=50K}

@data
-1077.491362,>50K
-1080.063354,<=50K
-1077.493022,>50K
-1077.493507,<=50K
-1077.495273,>50K
-1080.505329,<=50K
-1077.494942,<=50K
-1077.495086,<=50K
-1077.496101,<=50K
-1077.50258,<=50K
-1077.496736,<=50K
-1077.497003,<=50K
-1077.493168,<=50K
-1077.49348,<=50K
13946.482775,>50K
-1077.498787,<=50K
-1077.497325,<=50K
-1080.744107,<=50K
4100.494105,>50K
-1077.496697,<=50K
-1077.498139,<=50K
4100.498013,>50K
98921.357589,>50K
-1077.497368,<=50K
-1077.49764,<=50K
-1077.496721,<=50K
-1077.492572,<=50K
-1077.493293,>50K
-1077.493212,<=50K
-1077.492984,<=50K
-1077.501137,<=50K
-1077.495775,<=50K
-1077.496507,<=50K
-1077.497038,>50K
-1077.495702,<=50K
-1077.497988,<=50K
-1077.498299,<=50K
-1077.496042,<=50K
-1077.497066,<=50K
-1077.492614,>50K
-1077.494726,<=50K
-1077.494246,<=50K
-1077.496972,<=50K
-1077.493398,<=50K
-1077.496162,<=50K
-1077.498314,<=50K
-1077.498263,<=50K
-1077.499982,<=50K
-1077.493791,<=50K
-1077.500908,<=50K
-1080.482425,<=50K
-1077.500424,<=50K
-1077.496383,<=50K
-1077.49916,<=50K
-1080.7866,>50K
-1077.497295,<=50K
-1077.493623,<=50K
-1077.500529,<=50K
6610.498069,>50K
-1077.498745,<=50K
-1077.496514,<=50K
6610.49413,>50K
-1077.498745,<=50K
-1077.491932,>50K
-1077.498357,<=50K
-1077.496507,<=50K
-1077.494804,<=50K
-1077.498458,<=50K
-1077.494134,<=50K
-1077.495947,<=50K
-1077.496732,<=50K
-1077.497622,<=50K
-1077.500529,<=50K
-1080.385718,<=50K
9442.492622,>50K
-1077.497469,<=50K
-1077.499074,<=50K
-1077.493246,>50K
-1077.492859,>50K
-1077.497911,<=50K
-1077.496349,<=50K
-1077.495732,<=50K
-1077.495747,<=50K
-1077.498592,<=50K
-1077.49242,>50K
-1077.496954,<=50K
-1077.494987,>50K
-1077.501925,<=50K
-1077.493672,>50K
-1077.49839,<=50K
-1077.496996,>50K
-1077.498097,<=50K
6610.493967,>50K
-1077.502504,<=50K
-1077.495631,<=50K
-1077.493596,>50K
-1077.499074,<=50K
-1077.498931,<=50K
-1077.495077,<=50K
-1077.481155,<=50K
-1077.498954,<=50K
-1077.497927,<=50K
-1077.49439,<=50K
-1077.494871,<=50K
-1077.496878,<=50K
-1077.495292,<=50K
-1077.497466,<=50K
-1077.498558,<=50K
-1077.498186,>50K
-1077.494076,<=50K
-1077.501772,<=50K
1098.499173,<=50K
-1077.49344,>50K
-1077.496205,>50K
-1077.494053,<=50K
-1077.493031,<=50K
-1077.50233,<=50K
-1077.492928,<=50K
-1077.494771,>50K
33017.457007,<=50K
-1077.496205,<=50K
-1077.495292,<=50K
-1077.497783,<=50K
-1077.49695,<=50K
-1077.494439,>50K
-1077.493353,>50K
-1077.493739,<=50K
-1077.490363,>50K
-1077.496161,<=50K
-1077.495302,<=50K
13946.484707,>50K
-1077.496608,>50K
-1077.493386,<=50K
-1077.493293,>50K
-1077.496678,<=50K
-1077.495643,<=50K
-1077.4985,<=50K
-1077.494231,>50K
-1077.498233,<=50K
-1077.494569,<=50K
-1077.494665,<=50K
-1077.501985,<=50K
-1077.494693,<=50K
753.503089,<=50K
-1077.49807,<=50K
-1077.497041,<=50K
-1077.498458,<=50K
-1077.494751,<=50K
-1077.494771,<=50K
-1077.496554,<=50K
-1077.497698,<=50K
13946.485568,>50K
-1077.49151,>50K
-1077.49731,<=50K
-1077.494929,>50K
-1077.5014,<=50K
-1077.495488,<=50K
-1077.501839,<=50K
-1077.49503,>50K
-1077.497209,<=50K
-1077.495666,<=50K
-1077.494088,>50K
-1077.497612,<=50K
-1077.490959,>50K
-1077.49698,<=50K
-1077.499052,<=50K
-1077.499489,<=50K
-1077.492933,<=50K
-1077.495216,>50K
3572.494929,<=50K
-1080.912031,<=50K
-1077.498931,<=50K
-1077.496636,<=50K
-1077.500412,<=50K
-1077.495712,>50K
-1077.496593,<=50K
-1077.497182,<=50K
2340.497305,<=50K
-1077.492265,>50K
4100.499538,>50K
-1077.495612,<=50K
-1077.4985,<=50K
-1077.49698,<=50K
-1077.493464,<=50K
-1077.492018,<=50K
-1077.49807,<=50K
1807.497698,<=50K
-1077.499455,<=50K
-1077.498317,<=50K
-1077.495402,<=50K
-1077.497353,>50K
-1077.494905,<=50K
-1077.501696,<=50K
-1080.787907,>50K
-1077.498931,<=50K
-1077.495896,<=50K
-1077.495058,>50K
-1077.497248,<=50K
-1077.49439,>50K
-1077.499032,<=50K
-1077.499299,<=50K
-1077.493937,<=50K
-1077.49729,<=50K
-1077.488587,>50K
-1077.494108,<=50K
-1077.49491,>50K
-1077.496922,<=50K
-1077.498729,<=50K
-1077.496306,<=50K
-1080.788178,>50K
-1077.496383,>50K
-1077.497682,<=50K
-1077.493766,<=50K
6220.492588,>50K
972.504431,<=50K
-1077.492532,<=50K
-1077.499016,<=50K
-1077.498738,<=50K
-1077.495775,>50K
-1077.498931,<=50K
-1077.491696,>50K
-1077.498186,<=50K
-1077.494655,<=50K
-1077.497927,<=50K
-1080.7866,>50K
-1077.497353,<=50K
-1077.499351,<=50K
-1077.496636,<=50K
-1077.494227,<=50K
-1077.49434,<=50K
-1077.4946,>50K
-1077.495589,<=50K
-1080.913037,>50K
-1077.494771,<=50K
-1077.499074,<=50K
-1077.495488,<=50K
-1077.492189,<=50K
-1077.492568,>50K
6610.491877,>50K
14753.480658,>50K
-1077.49275,>50K
-1077.494124,<=50K
-1077.501518,<=50K
-1077.496779,<=50K
-1077.497169,<=50K
-1077.502821,<=50K
-1077.494484,<=50K
-1077.49833,<=50K
-1077.498303,<=50K
-1077.496593,<=50K
-1077.494402,>50K
-1077.492512,>50K
-1077.49764,<=50K
-1077.498745,<=50K
-1077.501797,<=50K
-1077.500936,<=50K
-1077.496205,>50K
-1077.494441,<=50K
13946.48233,>50K
-1077.494174,<=50K
-1077.4946,>50K
-1077.499016,<=50K
-1077.498314,<=50K
-1077.498214,<=50K
-1077.493883,<=50K
-1077.498214,<=50K
-1077.498275,<=50K
-1077.493622,>50K
-1080.743902,<=50K
-1077.498357,<=50K
-1077.501925,<=50K
-1077.495302,>50K
-1077.497311,<=50K
-1077.497899,<=50K
-1077.495015,<=50K
-1077.494053,<=50K
-1077.498787,<=50K
-1077.489906,<=50K
-1077.495279,<=50K
-1077.497696,<=50K
-1077.499051,<=50K
-1077.495201,>50K
-1077.49573,<=50K
-1077.496722,<=50K
-1077.494871,<=50K
-1077.499489,<=50K
13946.485362,>50K
-1077.498458,<=50K
-1077.495508,<=50K
-1077.494414,>50K
-1077.49681,<=50K
-1077.492142,<=50K
-1077.493292,<=50K
-1077.494867,<=50K
-1077.494107,>50K
-1077.497657,<=50K
-1077.494351,>50K
-1077.498601,<=50K
-1077.493584,>50K
-1077.495131,>50K
-1077.497262,<=50K
-1080.760663,>50K
-1077.497936,<=50K
-1077.494197,<=50K
-1077.491404,>50K
-1080.20126,>50K
-1077.500808,<=50K
-1077.49688,<=50K
-1077.49389,>50K
-1077.494975,<=50K
-1077.494183,>50K
-1077.497353,<=50K
-1077.49764,<=50K
-1077.495775,<=50K
-1077.494584,<=50K
-1077.496922,<=50K
-1077.496419,<=50K
-1077.494105,<=50K
-1077.496019,<=50K
-1081.250796,>50K
-1077.495891,>50K
-1077.496721,<=50K
-1077.492878,>50K
-1077.49822,<=50K
-1077.497612,>50K
-1077.501915,<=50K
-1077.497556,<=50K
-1077.49698,<=50K
-1079.017107,<=50K
13946.482287,>50K
-1077.495832,<=50K
-1077.493193,<=50K
-1077.498593,<=50K
-1077.495728,>50K
-1080.916271,>50K
-1077.494441,>50K
-1077.48978,<=50K
-1077.496709,<=50K
-1077.494701,>50K
-1077.49139,<=50K
-1077.49577,<=50K
-1077.497481,<=50K
-1077.497353,<=50K
-1077.49593,<=50K
-1077.49446,>50K
-1077.497038,<=50K
-1077.490648,<=50K
98921.355863,>50K
-1077.496477,<=50K
-1077.497496,<=50K
-1077.498787,<=50K
-1080.20355,>50K
-1077.491714,<=50K
-1079.020128,<=50K
-1077.497558,<=50K
-1077.493293,>50K
-1077.502491,<=50K
-1077.494728,<=50K
-1077.496465,<=50K
-1077.498664,<=50K
-1077.496469,<=50K
-1077.493614,>50K
-1077.494743,>50K
-1080.387857,<=50K
-1077.495918,>50K
2386.500693,<=50K
-1077.501312,<=50K
-1077.497469,<=50K
-1081.414557,<=50K
-1077.491769,<=50K
-1077.492735,>50K
-1077.497768,<=50K
-1077.496957,>50K
-1080.759907,>50K
-1077.495775,>50K
-1077.492321,>50K
-1077.491955,>50K
-1077.497884,<=50K
-1077.495344,<=50K
-1077.494584,>50K
-1077.495589,<=50K
-1077.494638,<=50K
-1077.501366,<=50K
-1077.494425,<=50K
-1077.494391,<=50K
-1077.496636,>50K
-1077.496147,<=50K
-1077.493288,>50K
-1077.497023,<=50K
-1077.496841,<=50K
-1077.494665,>50K
-1077.496061,<=50K
-1077.496407,<=50K
-1077.494624,<=50K
-1077.490979,>50K
-1077.493766,<=50K
-1077.496636,<=50K
6220.495787,>50K
-1077.496263,<=50K
-1077.497338,<=50K
-1077.499356,<=50K
-1077.494852,<=50K
-1077.497899,<=50K
-1077.491021,>50K
-1077.494169,<=50K
-1077.493289,<=50K
-1077.500956,<=50K
13946.483582,>50K
-1077.498152,<=50K
-1077.496178,>50K
-1077.496527,<=50K
-1077.492692,>50K
-1080.761955,>50K
-1077.497182,>50K
1751.499505,<=50K
-1077.491882,<=50K
-1077.497756,<=50K
-1077.496407,<=50K
-1077.496306,<=50K
-1077.498214,<=50K
-1077.494914,<=50K
-1077.494293,<=50K
-1077.49382,>50K
-1077.498601,<=50K
-1077.494627,<=50K
-1077.498787,<=50K
-1077.495445,<=50K
-1080.737623,<=50K
-1077.503201,<=50K
-1077.493435,<=50K
-1077.497496,<=50K
-1077.495073,<=50K
-1077.494891,>50K
-1077.492574,<=50K
-1080.785425,>50K
6610.492307,>50K
1336.504294,<=50K
-1077.499121,<=50K
3338.494659,<=50K
-1077.503629,<=50K
-1077.496472,<=50K
-1077.496996,<=50K
-1077.493504,<=50K
-1077.495325,<=50K
-1077.494914,<=50K
-1080.476787,<=50K
-1080.247255,<=50K
-1077.498043,<=50K
-1077.498539,<=50K
-1080.736672,<=50K
-1077.497066,<=50K
-1077.49185,>50K
-1077.48972,<=50K
-1077.496926,>50K
-1077.496616,<=50K
-1077.498043,>50K
-1077.497325,<=50K
-1077.49622,<=50K
-1077.496349,<=50K
-1077.495158,<=50K
-1077.499114,<=50K
-1077.492906,>50K
-1077.49391,<=50K
-1077.495058,<=50K
-1077.498753,<=50K
-1077.494627,<=50K
-1077.496636,<=50K
-1077.497966,<=50K
-1077.498763,<=50K
6610.493288,>50K
-1077.494083,>50K
-1077.497884,<=50K
-1077.496158,<=50K
-1077.495131,<=50K
-1080.758725,>50K
-1077.498928,<=50K
-1077.497756,<=50K
-1077.494441,<=50K
-1077.495488,<=50K
-1077.496852,<=50K
98921.35057,>50K
-1077.496383,>50K
-1077.493452,<=50K
-1077.495344,<=50K
6220.494721,>50K
-1077.499012,<=50K
-1077.499032,<=50K
-1077.494972,>50K
13006.486055,>50K
-1077.497182,>50K
-1077.497411,<=50K
-1077.493766,<=50K
-1077.4946,>50K
-1077.496349,<=50K
-1077.501915,<=50K
-1077.49612,<=50K
-1077.496349,<=50K
-1077.493091,>50K
-1077.493565,<=50K
1096.498777,<=50K
-1077.493123,>50K
-1077.497269,<=50K
1329.50066,<=50K
-1077.491362,>50K
-1077.495468,<=50K
-1077.496636,>50K
-1077.49807,<=50K
-1077.496188,<=50K
-1077.497597,<=50K
-1077.495717,<=50K
13946.481919,>50K
-1077.495268,>50K
-1077.495131,<=50K
-1077.495631,<=50K
-1077.499408,<=50K
-1077.499001,<=50K
-1077.497481,<=50K
13946.481054,>50K
13946.485013,>50K
-1077.495747,<=50K
6610.49736,>50K
-1077.498667,<=50K
-1079.383509,<=50K
-1077.495627,<=50K
-1077.497276,<=50K
-1077.499175,<=50K
-1077.49743,>50K
-1077.498888,<=50K
-1077.49349,>50K
-1077.492703,<=50K
-1080.760035,>50K
719.504873,<=50K
-1077.496178,<=50K
-1077.49681,<=50K
-1077.49612,<=50K
-1080.066664,<=50K
-1077.497291,<=50K
-1077.498314,<=50K
-1077.48886,<=50K
-22.501698,<=50K
-1077.497647,<=50K
-1077.496062,<=50K
-1077.500998,<=50K
-1077.496349,<=50K
-1077.495526,<=50K
-1077.494134,<=50K
-1077.500769,<=50K
-1080.199459,>50K
-483.499604,<=50K
-1077.493906,>50K
-1077.498357,<=50K
-1077.496922,<=50K
-1077.489285,>50K
-1077.49555,<=50K
-1077.498644,<=50K
-1077.497226,>50K
13946.481574,>50K
-1077.494296,<=50K
-1077.497845,<=50K
-1077.495995,<=50K
-1077.493642,>50K
-1077.493867,<=50K
-1077.4985,<=50K
1807.495186,<=50K
-1077.497927,<=50K
-1077.501506,<=50K
-1077.498745,<=50K
-1077.495255,<=50K
-1077.497252,<=50K
-1077.494673,<=50K
-1077.495181,<=50K
-1077.493263,<=50K
-1077.495488,>50K
-1077.492624,>50K
-1077.494107,>50K
-1080.783618,>50K
-1077.498458,<=50K
-1077.498,<=50K
-1077.49764,<=50K
-1077.492347,<=50K
-1077.499027,<=50K
-1077.498931,<=50K
4100.493849,>50K
-1077.498055,<=50K
-1077.4985,<=50K
-1077.500922,<=50K
-1077.499763,<=50K
-1077.490714,<=50K
-1077.495594,<=50K
-1077.492546,<=50K
-1077.49525,>50K
-1077.498949,<=50K
-1077.495488,<=50K
-1077.502068,<=50K
-1077.497228,<=50K
-1077.497167,>50K
-1077.494197,<=50K
-1077.490998,<=50K
-1077.497368,<=50K
-1080.959936,<=50K
-1077.492002,>50K
-1077.496205,<=50K
-1077.498473,<=50K
5340.497148,>50K
-1077.499586,<=50K
-1077.499049,<=50K
-1077.495526,<=50K
-1077.492908,<=50K
-1077.498171,<=50K
-1077.500991,<=50K
-1077.495891,<=50K
-1077.49807,<=50K
-1077.493538,>50K
-1077.493928,>50K
-1077.495589,<=50K
-1077.4946,<=50K
-1077.49348,>50K
-1077.497167,<=50K
-1077.492681,>50K
-1077.495604,<=50K
-1077.496321,<=50K
13946.482066,>50K
-1077.495058,<=50K
-1077.49294,>50K
-1077.497496,<=50K
-1077.49643,<=50K
-1077.498787,<=50K
-1077.498787,<=50K
-1077.495058,<=50K
-1077.501223,<=50K
13266.481597,>50K
-1077.496004,<=50K
-1077.493756,<=50K
-1077.491184,<=50K
-1077.492852,>50K
-1077.488718,>50K
-1077.493168,<=50K
-1077.497783,<=50K
-1077.495302,<=50K
-1077.498419,<=50K
-1077.498152,<=50K
-1077.497544,<=50K
1124.503446,<=50K
-1077.502405,<=50K
-1077.500647,<=50K
-1081.093906,<=50K
-1077.500036,<=50K
98921.35245,>50K
-1077.493561,<=50K
-1077.493177,<=50K
-1080.200068,>50K
-1077.49694,<=50K
-1077.493553,>50K
-1077.497167,<=50K
-1077.498314,<=50K
-1077.49807,<=50K
-1080.384156,<=50K
-1080.739093,<=50K
-1077.498741,>50K
-1077.500424,<=50K
-1077.498458,<=50K
-1077.494011,<=50K
-1077.498396,<=50K
-1077.496608,>50K
-1077.49942,>50K
-1077.498543,<=50K
-1077.494421,>50K
-1077.494221,<=50K
-1077.498787,<=50K
-1077.496321,<=50K
-1077.494053,<=50K
-1080.918286,<=50K
-1077.497038,<=50K
-1077.49571,<=50K
-1077.497818,<=50K
-1077.494169,>50K
-1077.495225,<=50K
-1077.497721,<=50K
5419.496645,<=50K
-1077.497884,<=50K
-1077.49666,<=50K
-1077.490264,<=50K
-1077.498629,<=50K
-1077.495332,>50K
2830.500679,<=50K
-1084.019101,<=50K
-1077.496759,<=50K
-1077.491711,>50K
-1080.389265,<=50K
-1077.498377,<=50K
-1077.497597,<=50K
-1077.492444,>50K
-1077.496656,<=50K
-1077.491409,<=50K
-1077.499057,<=50K
-1077.500296,<=50K
-1077.49731,<=50K
-1077.495007,>50K
-1077.494484,>50K
-1077.493293,>50K
-1077.497802,<=50K
-1077.497659,<=50K
-1077.49481,<=50K
-1077.493131,<=50K
-1077.494887,>50K
-1077.498787,<=50K
-1077.496562,<=50K
-1077.493739,<=50K
428.501725,<=50K
-1077.497046,>50K
-1077.498357,<=50K
6220.492627,>50K
-1077.501172,<=50K
-1077.495899,<=50K
-1077.490098,>50K
-1077.500486,<=50K
-1077.495937,<=50K
5419.4944,<=50K
-1077.49358,<=50K
-1077.494914,<=50K
-1080.097617,<=50K
-1077.498171,<=50K
-1077.493646,<=50K
-1077.503083,<=50K
-1077.489218,<=50K
-1077.495488,<=50K
-1077.498027,<=50K
-1077.494053,<=50K
-1077.495157,>50K
6365.492407,<=50K
-1077.499346,<=50K
-1077.496996,<=50K
-1077.498314,<=50K
-1077.499901,<=50K
-1077.497783,<=50K
-1077.499094,<=50K
-1077.494771,<=50K
-1077.494456,<=50K
-1077.492762,<=50K
-1077.492169,<=50K
-1077.495322,<=50K
-1077.495876,>50K
-1077.498787,<=50K
2025.498721,>50K
-1077.498186,<=50K
-1077.494456,<=50K
-1077.494491,<=50K
7536.494318,>50K
-1077.494053,<=50K
-1077.498923,<=50K
-1077.497856,<=50K
-1077.496346,<=50K
1807.497434,<=50K
2864.499523,<=50K
-1077.496205,<=50K
-1077.494375,>50K
-1077.494827,<=50K
1502.497517,<=50K
-1077.493623,<=50K
-1077.497209,<=50K
-1077.494479,>50K
-1077.49391,>50K
-1077.49059,<=50K
1886.50339,<=50K
-1077.498644,<=50K
2864.498678,<=50K
-1077.497066,<=50K
-1077.49358,<=50K
-1080.783625,>50K
-1077.494751,<=50K
-1077.494871,<=50K
-1077.496961,<=50K
-1077.495278,<=50K
-1077.498357,<=50K
-1077.499401,<=50K
4100.500286,>50K
-1077.495775,<=50K
-1077.496492,>50K
-1077.495181,<=50K
-1077.492326,<=50K
-1077.498644,<=50K
-1077.498442,<=50K
-1077.495302,>50K
-1077.496329,>50K
-1077.500424,<=50K
-1077.498186,<=50K
-1077.498085,<=50K
-1077.494528,<=50K
-1077.495076,<=50K
-1077.494135,>50K
-1077.502449,<=50K
-1077.49355,<=50K
-1077.496205,<=50K
-1077.492843,>50K
-1077.49052,<=50K
-1077.493173,>50K
6220.497776,>50K
-1077.495775,>50K
-1077.496593,<=50K
-1077.493828,<=50K
-1077.497167,<=50K
-1077.495038,<=50K
-1077.500385,<=50K
-1077.49269,<=50K
-1077.497496,<=50K
-1077.496573,>50K
-1077.494442,<=50K
-1077.499905,<=50K
-1077.497446,<=50K
-1077.495728,<=50K
-1077.495814,<=50K
-1077.497783,<=50K
-1077.495488,<=50K
-1077.500786,<=50K
-1077.493623,<=50K
-1077.493254,<=50K
-1077.494386,<=50K
-1077.495183,<=50K
-1077.495317,<=50K
-1077.496282,<=50K
-1077.497632,<=50K
-1077.499754,>50K
98921.355394,>50K
-1077.497228,<=50K
2025.499419,>50K
-1077.501807,<=50K
-1077.493571,<=50K
-1077.50337,<=50K
-1077.501192,<=50K
-1077.49424,<=50K
-1080.920689,<=50K
-1077.491389,<=50K
-1077.498601,<=50K
-1077.496927,<=50K
-1077.494933,<=50K
-1077.49593,>50K
-1077.49251,>50K
-1077.496527,>50K
-1077.496779,<=50K
-1077.502111,<=50K
-1077.49635,<=50K
-1077.496019,<=50K
-1077.496124,<=50K
-1077.497387,<=50K
-1077.49348,<=50K
-1077.494852,>50K
-1077.492987,<=50K
-1077.496665,<=50K
-1077.497038,<=50K
-1077.494262,<=50K
-1077.495747,<=50K
-1077.495288,<=50K
-1077.49415,>50K
-1080.479366,<=50K
-1077.498186,<=50K
-1077.494486,<=50K
-1077.49384,>50K
-1077.493406,<=50K
-1077.49774,<=50K
-1077.495918,>50K
-1077.493518,>50K
-1077.497884,<=50K
-1077.500075,<=50K
-1077.493247,<=50K
2247.499203,<=50K
-1077.496267,<=50K
-1077.499102,<=50K
-1077.494484,<=50K
-1077.500882,<=50K
-1077.494627,>50K
-1077.495631,<=50K
1807.497698,<=50K
-1077.499074,<=50K
-1077.498538,<=50K
-1077.503861,<=50K
-1077.494929,<=50K
-1077.498043,<=50K
-1077.494023,<=50K
-1077.498787,<=50K
-1077.490938,<=50K
-1077.494786,<=50K
-1080.27037,<=50K
-1081.671723,>50K
-1077.499544,<=50K
-1077.493615,<=50K
-1077.494023,<=50K
-1077.495848,<=50K
-1077.498832,<=50K
-1077.495561,<=50K
-1077.501653,<=50K
2247.499125,<=50K
-1077.498439,<=50K
-1077.496845,<=50K
-1077.499769,<=50K
-1077.495201,>50K
-1077.494681,>50K
-1080.740465,<=50K
-1077.495344,<=50K
-1077.4994,<=50K
-1077.494584,<=50K
-1077.497066,<=50K
-1077.497008,<=50K
-1077.494959,<=50K
-1077.492906,<=50K
-1077.497182,<=50K
-1077.49695,<=50K
-1077.497496,<=50K
-1077.49227,>50K
-1080.757434,>50K
-1077.493173,<=50K
3308.498947,>50K
-1077.495666,>50K
-1077.493693,<=50K
-1077.494724,>50K
-1077.49688,>50K
-1077.495607,<=50K
-1077.499032,<=50K
98921.352749,>50K
2247.498981,<=50K
-1080.915123,>50K
-1077.496422,>50K
-1077.494422,<=50K
-1077.502309,<=50K
-1077.496449,>50K
-1077.493193,<=50K
-1077.493766,>50K
2830.500294,<=50K
-1077.497276,<=50K
-1077.50239,<=50K
-1077.500385,<=50K
-1077.496492,<=50K
-1077.493309,>50K
-1077.497807,<=50K
-1077.496034,>50K
3787.495987,<=50K
-1077.497899,<=50K
-1077.499083,<=50K
-1077.496996,<=50K
-1077.502724,<=50K
-1077.49358,<=50K
-1077.49488,<=50K
2354.503037,<=50K
-1077.497496,<=50K
-1077.502309,<=50K
-1077.494484,<=50K
-1077.500342,<=50K
-1077.495058,<=50K
6610.49456,>50K
-1080.761365,>50K
-1077.497454,>50K
-1077.497415,<=50K
-1077.498369,<=50K
-1077.497515,<=50K
-1077.493077,<=50K
-1077.498287,<=50K
-1077.501832,<=50K
5771.4914,<=50K
-1077.49667,<=50K
-1077.494914,<=50K
-1077.498931,<=50K
-1077.497718,>50K
-1077.502964,<=50K
-1077.497353,<=50K
6220.493779,>50K
-1077.498745,<=50K
-1077.496062,<=50K
-1077.497582,<=50K
-1080.248662,<=50K
-1077.493794,>50K
-1077.50258,<=50K
-1077.494053,>50K
-1077.497209,<=50K
-1077.494127,<=50K
-1077.497927,<=50K
-1077.494125,<=50K
-1077.501797,<=50K
-1077.497148,<=50K
-1077.49434,>50K
-1077.492196,<=50K
-1077.497841,<=50K
-1077.495631,<=50K
-1077.493724,>50K
-1077.491251,<=50K
-1077.495751,<=50K
9442.48766,>50K
-1077.49688,<=50K
-1077.491998,<=50K
-1077.496984,<=50K
-1077.496364,<=50K
-1077.495212,>50K
-1077.496812,<=50K
-1077.493292,<=50K
-1077.497496,<=50K
-1077.498815,<=50K
-1077.49116,<=50K
13946.483905,>50K
-1077.498377,<=50K
-1077.493847,<=50K
-1077.49585,<=50K
-1077.497911,<=50K
-1077.498812,<=50K
-1077.496636,<=50K
-1077.495461,>50K
-1077.495906,<=50K
-1077.493333,>50K
-1077.498314,<=50K
-1077.49344,<=50K
-1077.493906,>50K
-1077.493553,<=50K
-1077.495201,<=50K
-1077.496608,<=50K
-1077.493758,>50K
-1077.49306,>50K
-1077.495753,<=50K
-1080.920321,<=50K
-1077.49272,<=50K
-1077.495833,<=50K
-1077.494914,<=50K
-1077.496,<=50K
-1077.498357,<=50K
-1077.49688,>50K
-1077.497756,<=50K
-1077.496936,<=50K
-1077.497927,<=50K
-1077.493825,<=50K
-1077.496349,>50K
-1077.497353,>50K
-1077.494356,>50K
-1077.493809,>50K
-1077.496077,<=50K
-1077.494584,>50K
-1081.045267,<=50K
2596.500251,<=50K
-1077.498787,<=50K
-1077.492517,<=50K
-1077.497051,<=50K
-1077.500571,<=50K
1807.503946,<=50K
-1077.493072,>50K
-1077.502745,<=50K
-1077.495201,<=50K
-1077.500998,<=50K
-1077.501223,<=50K
-1077.495038,<=50K
13006.4831,>50K
-1077.494088,<=50K
-1077.49688,>50K
-1077.496349,<=50K
-1077.497023,<=50K
-1080.762699,>50K
-1077.493727,<=50K
-1077.500137,<=50K
-1077.496349,<=50K
-1077.493121,>50K
-1077.495541,<=50K
-1077.502068,<=50K
5771.494623,<=50K
-1077.49434,<=50K
1385.499342,<=50K
-1077.50132,<=50K
-1077.501367,<=50K
-1077.493401,<=50K
-1077.498644,<=50K
-1080.759931,>50K
-1077.49348,<=50K
-1077.496818,<=50K
-1077.493293,<=50K
-1077.493049,<=50K
-1077.496469,<=50K
-1077.494456,>50K
-1077.494484,<=50K
-1077.494805,<=50K
-1077.498888,<=50K
-1077.496178,<=50K
-1077.495402,>50K
-1077.496387,<=50K
-1077.494414,<=50K
-1077.492587,<=50K
-1077.494949,<=50K
-1077.494189,<=50K
-1077.496205,>50K
-1077.493727,<=50K
-1077.495441,<=50K
-1077.496019,<=50K
-1077.495341,<=50K
-1077.494154,>50K
-1077.494497,<=50K
-1080.382721,<=50K
-1077.495978,>50K
-1077.498857,<=50K
-1077.495292,<=50K
-1077.493623,<=50K
-1077.497004,<=50K
-1077.492118,<=50K
-1077.497512,<=50K
6610.49577,>50K
-1077.496349,<=50K
-1077.501059,<=50K
-1077.497719,<=50K
-1077.496205,<=50K
-1077.497139,<=50K
-1077.493316,<=50K
-1077.494875,<=50K
-1077.498043,<=50K
-1077.498186,<=50K
-1081.540132,<=50K
-1077.498451,<=50K
-1077.495497,<=50K
-1077.493092,<=50K
-1077.495689,<=50K
-1077.498039,<=50K
-1077.494197,<=50K
-1077.501477,<=50K
-1077.496709,<=50K
-1077.494827,<=50K
8308.491523,>50K
-1077.496777,<=50K
-1077.497209,<=50K
-1077.495918,<=50K
-1077.497325,<=50K
-1077.492572,<=50K
-1077.497066,<=50K
-1077.499979,<=50K
-1077.496752,<=50K
-1077.500199,<=50K
-1077.499361,<=50K
-1077.494253,<=50K
-1077.498787,<=50K
-1077.498043,<=50K
-1077.496218,<=50K
-1077.502724,<=50K
-1077.49809,<=50K
-1077.496178,<=50K
-1077.492689,>50K
-1077.498214,<=50K
-1077.493409,<=50K
-1077.495728,>50K
-1077.497345,<=50K
-1077.498985,<=50K
-1077.498132,<=50K
-1077.494009,<=50K
-1077.498427,<=50K
-1077.499959,<=50K
3572.497073,<=50K
-1077.502351,<=50K
-1077.498095,<=50K
13946.485075,>50K
-1082.380098,>50K
-1077.497209,<=50K
-1077.497042,<=50K
-1077.491303,>50K
-1077.501366,<=50K
-1077.495174,>50K
-1077.50137,<=50K
-1077.492727,<=50K
-1077.495732,<=50K
-1077.495033,<=50K
-1077.496349,<=50K
-1077.494456,<=50K
-1077.494009,>50K
-1077.495461,<=50K
-1077.496034,>50K
-1077.497086,<=50K
-1077.495899,<=50K
1276.50107,<=50K
98921.359225,>50K
-1077.493255,<=50K
-1077.496492,<=50K
-1077.493336,<=50K
-1077.493852,<=50K
-1077.498157,<=50K
